Time,Temperature,Pressure,Altitude
5/19/2026 8:57:27,28.5,915.45,821.47
5/19/2026 8:58:23,28.4,915.43,821.65
5/19/2026 8:59:16,28.3,915.41,821.83
5/19/2026 8:59:50,28.1,915.42,821.74
5/19/2026 9:00:33,27.9,915.5,821.01
5/19/2026 9:01:18,27.5,915.47,821.29
5/19/2026 9:02:00,27.3,915.42,821.74
5/19/2026 9:02:50,26.8,915.4,821.92
5/19/2026 9:03:46,26.3,915.46,821.38
5/19/2026 9:04:35,26,915.43,821.65
5/19/2026 9:05:10,25.8,915.48,821.2
5/19/2026 9:05:54,25.6,915.41,821.83
5/19/2026 9:09:42,24.3,915.37,822.19
5/19/2026 9:10:20,24.1,915.4,821.92
5/19/2026 9:10:56,24.1,915.36,822.28
5/19/2026 9:15:00,23.1,915.34,822.46
5/19/2026 9:15:37,22.9,915.48,821.2
5/19/2026 9:16:13,22.8,915.46,821.38
5/19/2026 9:16:50,22.8,915.54,820.65
5/19/2026 9:17:25,22.7,915.48,821.2
5/19/2026 9:19:40,22.6,915.49,821.1
5/19/2026 9:21:13,22.4,915.43,821.65
5/19/2026 9:22:24,22.3,915.5,821.01
5/19/2026 9:25:22,21.7,915.43,821.65
5/19/2026 9:26:06,21.6,915.43,821.65
5/19/2026 9:31:11,21.3,915.45,821.47
5/19/2026 9:32:43,21.3,915.47,821.29
5/19/2026 9:37:23,20.8,915.47,821.29
5/19/2026 9:37:58,20.9,915.57,820.38
5/19/2026 9:38:33,20.8,915.46,821.38
5/19/2026 9:39:10,20.8,915.54,820.65
5/19/2026 9:40:45,22.1,915.58,820.29
5/19/2026 9:41:31,22.6,915.64,819.75
5/19/2026 9:43:08,23.5,915.59,820.2
5/19/2026 9:47:09,25,915.74,818.84
5/19/2026 9:49:03,25.6,915.74,818.84
5/19/2026 9:50:38,26,915.72,819.03
5/19/2026 9:51:22,26.3,915.6,820.11
5/19/2026 9:52:09,26.5,915.68,819.39
5/19/2026 9:52:57,26.7,915.73,818.93
5/19/2026 9:57:24,26.4,915.73,818.93
5/19/2026 10:02:30,25.3,915.75,818.75
5/19/2026 10:03:07,25.3,915.75,818.75
5/19/2026 10:08:01,24.9,915.79,818.39
5/19/2026 10:08:37,25,915.74,818.84
5/19/2026 10:09:16,25,915.64,819.75
5/19/2026 10:09:51,25,915.74,818.84
5/19/2026 10:13:56,25,915.7,819.21
5/19/2026 10:14:33,25.2,915.76,818.66
5/19/2026 10:15:11,25.1,915.71,819.12
5/19/2026 10:15:49,25.2,915.76,818.66
5/19/2026 10:16:27,25.1,915.7,819.21
5/19/2026 10:20:14,25.2,915.68,819.39
5/19/2026 10:20:51,25.3,915.67,819.48
5/19/2026 10:21:27,25.4,915.63,819.84
5/19/2026 10:22:04,24.9,915.66,819.57
5/19/2026 10:22:41,24.9,915.62,819.93
5/19/2026 10:25:22,25,915.67,819.48
5/19/2026 10:25:57,25,915.68,819.39
5/19/2026 10:26:39,25,915.54,820.65
5/19/2026 10:27:16,24.7,915.58,820.29
5/19/2026 10:27:52,24.6,915.53,820.74
5/19/2026 10:28:31,24.7,915.55,820.56
5/19/2026 10:29:16,24.7,915.58,820.29
5/19/2026 10:34:17,24.6,915.51,820.92
5/19/2026 10:34:56,24.6,915.38,822.1
5/19/2026 10:39:24,24.5,915.38,822.1
5/19/2026 10:40:05,24.6,915.37,822.19
5/19/2026 10:40:44,24.6,915.49,821.1
5/19/2026 10:52:37,27,915.41,821.83
5/19/2026 11:02:14,29.5,915.14,824.27
5/19/2026 11:02:52,28.8,915.18,823.91
5/19/2026 11:03:31,28.3,915.17,824
5/19/2026 11:08:24,27,915.25,823.28
5/19/2026 11:09:04,27.1,915.21,823.64
5/19/2026 11:09:42,27.3,915.22,823.55
5/19/2026 11:14:30,27,915.16,824.09
5/19/2026 11:15:17,26.9,915.15,824.18
5/19/2026 11:15:56,27.3,915.13,824.36
5/19/2026 11:18:49,28.1,915.13,824.36
5/19/2026 11:21:13,28.6,915.17,824
5/19/2026 11:22:10,28.8,915.12,824.45
5/19/2026 11:26:43,26.6,915.06,824.99
5/19/2026 11:27:29,27,915.02,825.36
5/19/2026 11:28:12,27.3,915.06,824.99
5/19/2026 11:28:57,27.5,915.08,824.81
5/19/2026 11:33:14,28.9,914.95,825.99
5/19/2026 11:33:53,28.2,915.02,825.36
5/19/2026 11:34:32,27.6,914.93,826.17
5/19/2026 11:35:20,27.1,914.96,825.9
5/19/2026 11:39:58,27.7,914.97,825.81
5/19/2026 11:40:36,28.1,914.94,826.08
5/19/2026 11:41:17,28.4,914.89,826.53
5/19/2026 11:45:45,27,914.77,827.62
5/19/2026 11:46:35,26.7,914.75,827.8
5/19/2026 11:47:30,26.8,914.73,827.98
5/19/2026 11:56:41,26.6,914.73,827.98
5/19/2026 12:03:58,26.4,914.59,829.25
5/19/2026 12:04:32,26.2,914.68,828.43
5/19/2026 12:05:06,26.3,914.62,828.98
5/19/2026 12:05:42,26.7,914.64,828.8
5/19/2026 12:06:17,26.9,914.56,829.52
5/19/2026 12:06:51,27.2,914.57,829.43
5/19/2026 12:07:25,27.6,914.66,828.61
5/19/2026 12:07:59,28,914.65,828.7
5/19/2026 12:08:33,28.3,914.62,828.98
5/19/2026 12:09:07,28.6,914.54,829.7
5/19/2026 12:09:41,28.8,914.57,829.43
5/19/2026 12:10:15,28.4,914.55,829.61
5/19/2026 12:10:49,27.7,914.55,829.61
5/19/2026 12:11:25,27.3,914.43,830.7
5/19/2026 12:12:00,26.9,914.55,829.61
5/19/2026 12:12:34,26.8,914.47,830.33
5/19/2026 12:13:15,26.6,914.54,829.7
5/19/2026 12:13:52,26.7,914.48,830.24
5/19/2026 12:14:31,27.1,914.41,830.88
5/19/2026 12:15:08,27.4,914.54,829.7
5/19/2026 12:15:44,27.7,914.47,830.33
5/19/2026 12:16:21,28.1,914.5,830.06
5/19/2026 12:16:56,28.4,914.48,830.24
5/19/2026 12:17:32,28.7,914.46,830.42
5/19/2026 12:18:11,28.6,914.43,830.7
5/19/2026 12:19:00,27.7,914.48,830.24
5/19/2026 12:19:47,27,914.45,830.51
5/19/2026 12:21:18,26.4,914.42,830.79
5/19/2026 12:22:46,27.1,914.4,830.97
5/19/2026 12:23:39,27.7,914.34,831.51
5/19/2026 12:24:23,28.2,914.42,830.79
5/19/2026 12:25:01,28.5,914.42,830.79
5/19/2026 12:25:46,28.8,914.42,830.79
5/19/2026 12:26:19,28.4,914.44,830.61
5/19/2026 12:27:01,27.3,914.37,831.24
5/19/2026 12:27:42,26.9,914.33,831.6
5/19/2026 12:28:35,26.6,914.36,831.33
5/19/2026 12:29:33,26.6,914.35,831.42
5/19/2026 12:30:21,26.9,914.3,831.87
5/19/2026 12:30:55,27.2,914.35,831.42
5/19/2026 12:31:57,27.6,914.39,831.06
5/19/2026 12:32:14,28,914.46,830.42
5/19/2026 12:32:56,28.4,914.38,831.15
5/19/2026 12:33:33,28.6,914.28,832.05
5/19/2026 12:34:18,28.5,914.26,832.24
5/19/2026 12:34:55,27.7,914.27,832.14
5/19/2026 12:36:18,26.8,914.3,831.87
5/19/2026 12:36:58,26.5,914.25,832.33
5/19/2026 12:37:32,26.7,914.22,832.6
5/19/2026 12:38:10,27,914.3,831.87
5/19/2026 12:38:47,27.3,914.28,832.05
5/19/2026 12:39:30,28,914.3,831.87
5/19/2026 12:40:07,28.3,914.21,832.69
5/19/2026 12:40:44,28.5,914.22,832.6
5/19/2026 12:41:33,28.5,914.18,832.96
5/19/2026 12:42:08,27.9,914.18,832.96
5/19/2026 12:42:45,27.2,914.16,833.14
5/19/2026 12:43:20,27,914.15,833.23
5/19/2026 12:43:58,26.8,914.19,832.87
5/19/2026 12:44:42,26.4,914.11,833.59
5/19/2026 12:45:18,26.3,914.14,833.32
5/19/2026 12:46:41,26.9,914.1,833.68
5/19/2026 12:47:21,27.4,914.05,834.14
5/19/2026 12:47:59,27.9,914.06,834.05
5/19/2026 12:49:12,28.6,914.06,834.05
5/19/2026 12:49:48,28.5,914.03,834.32
5/19/2026 12:50:22,27.7,914.04,834.23
5/19/2026 12:50:58,27.1,914.03,834.32
5/19/2026 12:51:33,26.8,914.04,834.23
5/19/2026 12:52:08,26.6,914.07,833.96
5/19/2026 12:52:44,26.4,914.01,834.5
5/19/2026 12:53:21,26.6,914.04,834.23
5/19/2026 12:53:56,26.8,914.11,833.59
5/19/2026 12:54:30,26.8,914.1,833.68
5/19/2026 12:55:05,27.1,914,834.59
5/19/2026 12:55:40,27.7,914.03,834.32
5/19/2026 12:56:17,28,914.08,833.86
5/19/2026 12:56:51,28.4,914.02,834.41
5/19/2026 12:57:28,28.6,914.01,834.5
5/19/2026 12:58:07,27.9,913.95,835.04
5/19/2026 12:58:43,27.4,913.92,835.31
5/19/2026 12:59:18,27.1,913.93,835.22
5/19/2026 12:59:52,26.7,913.99,834.68
5/19/2026 13:00:32,26.5,913.94,835.13
5/19/2026 13:01:13,26.4,913.97,834.86
5/19/2026 13:01:49,26.4,913.97,834.86
5/19/2026 13:02:24,26.1,913.93,835.22
5/19/2026 13:03:00,26.1,913.86,835.86
5/19/2026 13:03:34,26.5,913.86,835.86
5/19/2026 13:04:10,26.7,913.86,835.86
5/19/2026 13:04:45,26.8,913.92,835.31
5/19/2026 13:05:20,27.1,913.88,835.68
5/19/2026 13:05:59,27.2,913.91,835.4
5/19/2026 13:06:33,27.6,913.92,835.31
5/19/2026 13:07:09,28,913.93,835.22
5/19/2026 13:07:44,28.3,913.74,836.94
5/19/2026 13:08:18,28.5,913.82,836.22
5/19/2026 13:08:52,28.6,913.84,836.04
5/19/2026 13:09:26,28.1,913.78,836.58
5/19/2026 13:10:00,28.1,913.78,836.58
5/19/2026 13:10:35,28.2,913.71,837.22
5/19/2026 13:11:12,28.3,913.67,837.58
5/19/2026 13:11:46,28.3,913.71,837.22
5/19/2026 13:12:20,28.4,913.67,837.58
5/19/2026 13:12:54,28.5,913.77,836.67
5/19/2026 13:13:29,28.6,913.7,837.31
5/19/2026 13:14:03,28.7,913.7,837.31
5/19/2026 13:14:40,28.9,913.61,838.12
5/19/2026 13:15:14,29.1,913.66,837.67
5/19/2026 13:15:49,29.3,913.64,837.85
5/19/2026 13:16:23,29.4,913.69,837.4
5/19/2026 13:16:57,29.6,913.65,837.76
5/19/2026 13:18:04,29.9,913.5,839.12
5/19/2026 13:18:38,30,913.51,839.03
5/19/2026 13:19:12,30.1,913.65,837.76
5/19/2026 13:19:46,30.1,913.5,839.12
5/19/2026 13:20:20,30.2,913.52,838.94
5/19/2026 13:20:55,30.4,913.46,839.48
5/19/2026 13:21:30,30.4,913.43,839.75
5/19/2026 13:22:04,30.5,913.44,839.66
5/19/2026 13:22:39,30.5,913.42,839.84
5/19/2026 13:23:13,30.5,913.45,839.57
5/19/2026 13:23:48,30.6,913.42,839.84
5/19/2026 13:24:24,30.6,913.48,839.3
5/19/2026 13:24:58,30.8,913.45,839.57
5/19/2026 13:25:34,30.8,913.49,839.21
5/19/2026 13:26:09,31.1,913.45,839.57
5/19/2026 13:26:43,31,913.44,839.66
5/19/2026 13:27:18,31.1,913.48,839.3
5/19/2026 13:27:52,31.1,913.43,839.75
5/19/2026 13:28:32,31,913.41,839.93
5/19/2026 13:29:06,30.9,913.44,839.66
5/19/2026 13:29:40,31,913.36,840.39
5/19/2026 13:30:14,31,913.43,839.75
5/19/2026 13:30:49,31,913.42,839.84
5/19/2026 13:31:23,31,913.36,840.39
5/19/2026 13:31:58,31.1,913.35,840.48
5/19/2026 13:32:32,31.1,913.34,840.57
5/19/2026 13:33:07,31.1,913.32,840.75
5/19/2026 13:33:42,31.1,913.37,840.3
5/19/2026 13:34:16,31.3,913.37,840.3
5/19/2026 13:34:51,31.4,913.26,841.29
5/19/2026 13:35:24,31.6,913.36,840.39
5/19/2026 13:35:59,31.6,913.32,840.75
5/19/2026 13:36:33,31.7,913.26,841.29
5/19/2026 13:37:07,31.5,913.26,841.29
5/19/2026 13:37:41,31.4,913.3,840.93
5/19/2026 13:38:15,31.5,913.27,841.2
5/19/2026 13:38:50,31.5,913.32,840.75
5/19/2026 13:39:26,31.7,913.24,841.47
5/19/2026 13:40:00,31.6,913.2,841.84
5/19/2026 13:40:34,31.8,913.21,841.75
5/19/2026 13:41:08,31.7,913.23,841.57
5/19/2026 13:41:42,31.7,913.16,842.2
5/19/2026 13:42:17,31.7,913.17,842.11
5/19/2026 13:42:51,31.8,913.18,842.02
5/19/2026 13:43:26,31.8,913.16,842.2
5/19/2026 13:44:04,31.9,913.32,840.75
5/19/2026 13:44:39,31.3,913.21,841.75
5/19/2026 13:45:13,30.1,913.25,841.38
5/19/2026 13:45:48,29.3,913.25,841.38
5/19/2026 13:46:22,28.4,913.28,841.11
5/19/2026 13:46:56,27.9,913.19,841.93
5/19/2026 13:47:31,27.3,913.21,841.75
5/19/2026 13:48:08,26.8,913.23,841.57
5/19/2026 13:48:42,26.3,913.18,842.02
5/19/2026 13:49:17,25.8,913.22,841.66
5/19/2026 13:49:51,25.8,913.13,842.47
5/19/2026 13:50:29,25.4,913.06,843.11
5/19/2026 13:51:02,25.3,913.1,842.74
5/19/2026 13:51:36,25.4,913.02,843.47
5/19/2026 13:52:10,25.5,913.05,843.2
5/19/2026 13:52:44,25.5,913.07,843.01
5/19/2026 13:53:19,25.5,913.11,842.65
5/19/2026 13:53:53,25.5,913.05,843.2
5/19/2026 13:54:28,25.4,913.1,842.74
5/19/2026 13:55:04,25.3,913.09,842.83
5/19/2026 13:55:39,25.5,913.11,842.65
5/19/2026 13:56:24,25.8,913.09,842.83
5/19/2026 13:57:45,26.2,913.17,842.11
5/19/2026 13:58:20,26.3,913.14,842.38
5/19/2026 13:58:54,26.3,913.23,841.57
5/19/2026 13:59:36,26.4,913.15,842.29
5/19/2026 14:00:11,26.8,913.11,842.65
5/19/2026 14:00:50,27.2,913.14,842.38
5/19/2026 14:01:25,27.5,912.99,843.74
5/19/2026 14:02:00,27.8,913.02,843.47
5/19/2026 14:02:35,27.9,913.05,843.2
5/19/2026 14:03:09,28.1,913,843.65
5/19/2026 14:03:45,28.3,912.97,843.92
5/19/2026 14:04:20,28.4,912.97,843.92
5/19/2026 14:04:56,28.6,912.96,844.01
5/19/2026 14:05:31,28.7,912.94,844.19
5/19/2026 14:06:05,28.8,912.86,844.92
5/19/2026 14:06:39,28.9,912.9,844.56
5/19/2026 14:07:15,29.1,912.89,844.65
5/19/2026 14:07:48,29.2,912.92,844.37
5/19/2026 14:08:23,29.4,912.81,845.37
5/19/2026 14:08:58,29.5,912.88,844.74
5/19/2026 14:09:32,29.6,912.9,844.56
5/19/2026 14:10:07,29.7,912.82,845.28
5/19/2026 14:10:40,29.7,912.8,845.46
5/19/2026 14:11:16,29.7,912.86,844.92
5/19/2026 14:11:51,29.6,912.83,845.19
5/19/2026 14:12:27,29.5,912.83,845.19
5/19/2026 14:13:00,28.8,912.73,846.1
5/19/2026 14:13:34,27.8,912.78,845.64
5/19/2026 14:14:08,27.3,912.71,846.28
5/19/2026 14:14:49,27,912.86,844.92
5/19/2026 14:15:25,26.5,912.67,846.64
5/19/2026 14:15:59,26.2,912.76,845.82
5/19/2026 14:16:33,26.1,912.77,845.73
5/19/2026 14:17:07,26,912.74,846.01
5/19/2026 14:17:41,25.7,912.71,846.28
5/19/2026 14:18:15,25.7,912.76,845.82
5/19/2026 14:18:49,25.6,912.73,846.1
5/19/2026 14:19:23,25.6,912.79,845.55
5/19/2026 14:19:57,25.3,912.77,845.73
5/19/2026 14:20:31,25.7,912.74,846.01
5/19/2026 14:21:05,26.1,912.76,845.82
5/19/2026 14:21:40,26.4,912.65,846.82
5/19/2026 14:22:14,26.8,912.73,846.1
5/19/2026 14:22:54,27.1,912.73,846.1
5/19/2026 14:23:28,27.6,912.63,847
5/19/2026 14:24:02,27.7,912.67,846.64
5/19/2026 14:24:36,27.2,912.65,846.82
5/19/2026 14:25:12,26.6,912.6,847.28
5/19/2026 14:25:46,26.1,912.68,846.55
5/19/2026 14:26:20,25.7,912.64,846.91
5/19/2026 14:26:54,25.5,912.52,848
5/19/2026 14:27:28,25.3,912.62,847.09
5/19/2026 14:28:02,25.1,912.59,847.37
5/19/2026 14:28:38,25.7,912.63,847
5/19/2026 14:29:12,26.3,912.53,847.91
5/19/2026 14:29:45,26.8,912.6,847.28
5/19/2026 14:30:19,27.4,912.61,847.19
5/19/2026 14:30:53,27.6,912.57,847.55
5/19/2026 14:31:28,27.5,912.59,847.37
5/19/2026 14:32:02,26.7,912.62,847.09
5/19/2026 14:32:36,26,912.53,847.91
5/19/2026 14:33:10,25.8,912.56,847.64
5/19/2026 14:33:46,25.5,912.48,848.36
5/19/2026 14:34:21,25.2,912.49,848.27
5/19/2026 14:34:55,25,912.53,847.91
5/19/2026 14:35:31,25,912.57,847.55
5/19/2026 14:36:05,25.1,912.49,848.27
5/19/2026 14:36:40,25.7,912.52,848
5/19/2026 14:37:14,26.2,912.5,848.18
5/19/2026 14:37:48,26.8,912.54,847.82
5/19/2026 14:38:22,27.3,912.57,847.55
5/19/2026 14:38:56,27.5,912.49,848.27
5/19/2026 14:39:30,27.3,912.47,848.45
5/19/2026 14:40:04,26.6,912.56,847.64
5/19/2026 14:40:39,26,912.58,847.46
5/19/2026 14:41:13,25.6,912.49,848.27
5/19/2026 14:41:48,25.3,912.54,847.82
5/19/2026 14:42:23,25.3,912.52,848
5/19/2026 14:42:57,25.3,912.54,847.82
5/19/2026 14:43:32,26,912.51,848.09
5/19/2026 14:44:07,26.7,912.47,848.45
5/19/2026 14:44:46,27.3,912.49,848.27
5/19/2026 14:45:22,27.8,912.42,848.91
5/19/2026 14:46:42,26.8,912.42,848.91
5/19/2026 14:47:16,26.3,912.36,849.45
5/19/2026 14:47:52,25.9,912.39,849.18
5/19/2026 14:48:26,25.6,912.44,848.73
5/19/2026 14:49:00,25.5,912.46,848.54
5/19/2026 14:49:34,25.5,912.43,848.82
5/19/2026 14:50:09,25.3,912.44,848.73
5/19/2026 14:50:43,25.1,912.46,848.54
5/19/2026 14:51:17,25.2,912.4,849.09
5/19/2026 14:51:52,25.3,912.39,849.18
5/19/2026 14:52:27,25.2,912.37,849.36
5/19/2026 14:53:01,25.2,912.4,849.09
5/19/2026 14:53:36,25.1,912.41,849
5/19/2026 14:54:10,25.5,912.41,849
5/19/2026 14:54:45,25.8,912.43,848.82
5/19/2026 14:55:19,25.9,912.5,848.18
5/19/2026 14:55:55,26.3,912.37,849.36
5/19/2026 14:56:30,26.5,912.44,848.73
5/19/2026 14:57:05,27.1,912.35,849.54
5/19/2026 14:57:39,27.5,912.45,848.64
5/19/2026 14:58:14,27.6,912.32,849.81
5/19/2026 14:58:49,27.1,912.31,849.91
5/19/2026 14:59:24,26.7,912.37,849.36
5/19/2026 15:00:01,26.3,912.29,850.09
5/19/2026 15:00:36,26.1,912.38,849.27
5/19/2026 15:01:10,25.9,912.36,849.45
5/19/2026 15:01:44,26,912.31,849.91
5/19/2026 15:02:22,25.8,912.34,849.63
5/19/2026 15:02:57,25.7,912.27,850.27
5/19/2026 15:03:32,25.6,912.36,849.45
5/19/2026 15:04:07,25.5,912.26,850.36
5/19/2026 15:04:42,25.5,912.22,850.72
5/19/2026 15:05:16,25.5,912.19,850.99
5/19/2026 15:05:51,25.4,912.23,850.63
5/19/2026 15:06:25,25.3,912.25,850.45
5/19/2026 15:06:59,25.1,912.23,850.63
5/19/2026 15:07:34,25.2,912.3,850
5/19/2026 15:08:09,25.3,912.21,850.81
5/19/2026 15:08:45,25.3,912.25,850.45
5/19/2026 15:09:22,25,912.2,850.9
5/19/2026 15:09:57,25,912.25,850.45
5/19/2026 15:10:32,25.1,912.22,850.72
5/19/2026 15:11:05,25,912.12,851.63
5/19/2026 15:11:44,25.3,912.23,850.63
5/19/2026 15:12:15,25.6,912.19,850.99
5/19/2026 15:12:49,25.9,912.23,850.63
5/19/2026 15:13:23,26.1,912.17,851.18
5/19/2026 15:13:58,26.3,912.24,850.54
5/19/2026 15:14:32,26.4,912.18,851.08
5/19/2026 15:15:09,26.6,912.28,850.18
5/19/2026 15:15:44,26.8,912.29,850.09
5/19/2026 15:16:22,27,912.11,851.72
5/19/2026 15:16:57,27.3,912.26,850.36
5/19/2026 15:17:32,27.5,912.23,850.63
5/19/2026 15:18:08,27.6,912.22,850.72
5/19/2026 15:18:42,27.1,912.22,850.72
5/19/2026 15:19:17,26.7,912.18,851.08
5/19/2026 15:19:54,26.5,912.25,850.45
5/19/2026 15:20:31,26.4,912.18,851.08
5/19/2026 15:21:08,26.1,912.18,851.08
5/19/2026 15:21:43,26,912.21,850.81
5/19/2026 15:22:17,25.9,912.19,850.99
5/19/2026 15:22:52,25.7,912.19,850.99
5/19/2026 15:23:27,25.7,912.18,851.08
5/19/2026 15:24:01,25.5,912.21,850.81
5/19/2026 15:24:35,25.5,912.1,851.81
5/19/2026 15:25:10,25.5,912.14,851.45
5/19/2026 15:25:44,25.2,912.16,851.27
5/19/2026 15:26:21,25.4,912.1,851.81
5/19/2026 15:26:56,25.9,912.18,851.08
5/19/2026 15:27:30,26,912.23,850.63
5/19/2026 15:28:03,26.2,912.16,851.27
5/19/2026 15:28:37,26.4,912.21,850.81
5/19/2026 15:29:13,26.5,912.25,850.45
5/19/2026 15:29:53,26.8,912.25,850.45
5/19/2026 15:30:27,26.9,912.18,851.08
5/19/2026 15:31:03,27.2,912.18,851.08
5/19/2026 15:31:37,27.5,912.13,851.54
5/19/2026 15:32:11,27.7,912.1,851.81
5/19/2026 15:32:45,27.2,912.14,851.45
5/19/2026 15:33:20,26.7,912.16,851.27
5/19/2026 15:33:55,26.7,912.11,851.72
5/19/2026 15:34:29,26.3,912.11,851.72
5/19/2026 15:35:03,26.2,912.04,852.35
5/19/2026 15:36:30,26.1,912.02,852.54
5/19/2026 15:37:53,25.9,911.97,852.99
5/19/2026 15:38:36,25.7,911.94,853.26
5/19/2026 15:39:23,25.7,911.98,852.9
5/19/2026 15:40:09,25.5,911.87,853.9
5/19/2026 15:40:46,25.6,911.99,852.81
5/19/2026 15:41:20,25.5,911.94,853.26
5/19/2026 15:41:54,25.4,911.88,853.81
5/19/2026 15:42:28,25.3,911.93,853.35
5/19/2026 15:43:01,25.3,911.95,853.17
5/19/2026 15:43:37,25.4,911.91,853.53
5/19/2026 15:44:12,25.7,911.98,852.9
5/19/2026 15:44:46,26,911.96,853.08
5/19/2026 15:45:20,26.2,911.94,853.26
5/19/2026 15:45:54,26.3,911.97,852.99
5/19/2026 15:46:28,26.5,911.98,852.9
5/19/2026 15:47:02,26.7,912.04,852.35
5/19/2026 15:47:36,26.8,911.97,852.99
5/19/2026 15:48:10,26.9,911.94,853.26
5/19/2026 15:48:44,27.1,912.02,852.54
5/19/2026 15:49:18,27.3,912,852.72
5/19/2026 15:49:53,27.6,911.89,853.72
5/19/2026 15:50:28,27.4,911.93,853.35
5/19/2026 15:51:03,26.8,912.01,852.63
5/19/2026 15:51:40,26.6,912.01,852.63
5/19/2026 15:52:14,26.4,911.97,852.99
5/19/2026 15:52:51,26.1,911.96,853.08
5/19/2026 15:53:25,26.2,911.87,853.9
5/19/2026 15:54:00,26.1,911.89,853.72
5/19/2026 15:54:43,25.9,911.9,853.62
5/19/2026 15:55:18,25.7,911.93,853.35
5/19/2026 15:55:57,25.7,911.95,853.17
5/19/2026 15:56:32,25.6,911.94,853.26
5/19/2026 15:57:07,25.5,911.89,853.72
5/19/2026 15:57:41,25.4,911.86,853.99
5/19/2026 15:58:15,25.4,911.88,853.81
5/19/2026 15:58:49,25.2,911.93,853.35
5/19/2026 15:59:23,25.3,911.89,853.72
5/19/2026 15:59:56,25.2,911.89,853.72
5/19/2026 16:00:31,25.2,911.97,852.99
5/19/2026 16:01:06,25.2,911.96,853.08
5/19/2026 16:01:40,25.6,911.99,852.81
5/19/2026 16:02:14,25.9,911.99,852.81
5/19/2026 16:02:49,26.1,912.01,852.63
5/19/2026 16:03:23,26.2,912,852.72
5/19/2026 16:04:00,26.3,912.06,852.17
5/19/2026 16:04:36,26.5,912.07,852.08
5/19/2026 16:05:13,26.6,912.06,852.17
5/19/2026 16:05:53,26.8,912.07,852.08
5/19/2026 16:06:27,26.9,912.02,852.54
5/19/2026 16:07:03,27.2,912.1,851.81
5/19/2026 16:07:39,27.3,912.03,852.45
5/19/2026 16:08:16,27.3,911.99,852.81
5/19/2026 16:08:54,26.7,912.01,852.63
5/19/2026 16:09:33,26.6,912.02,852.54
5/19/2026 16:10:04,26.3,911.91,853.53
5/19/2026 16:10:42,26.2,912.01,852.63
5/19/2026 16:11:16,25.9,911.99,852.81
5/19/2026 16:11:50,25.9,911.95,853.17
5/19/2026 16:12:28,25.8,911.91,853.53
5/19/2026 16:13:03,25.8,911.89,853.72
5/19/2026 16:13:37,25.6,911.92,853.44
5/19/2026 16:14:14,25.5,911.89,853.72
5/19/2026 16:14:48,25.3,911.94,853.26
5/19/2026 16:15:22,25.2,911.98,852.9
5/19/2026 16:15:56,25.1,911.98,852.9
5/19/2026 16:16:30,25.1,911.98,852.9
5/19/2026 16:17:04,25.1,911.99,852.81
5/19/2026 16:17:39,25,911.96,853.08
5/19/2026 16:18:13,25.2,912.04,852.35
5/19/2026 16:18:47,25.5,911.97,852.99
5/19/2026 16:19:22,25.7,912.04,852.35
5/19/2026 16:19:56,26,912.02,852.54
5/19/2026 16:20:30,26.1,911.98,852.9
5/19/2026 16:21:07,26.3,912.01,852.63
5/19/2026 16:21:42,26.4,911.99,852.81
5/19/2026 16:22:16,26.5,912.05,852.26
5/19/2026 16:22:50,26.7,912.04,852.35
5/19/2026 16:23:24,26.8,912,852.72
5/19/2026 16:23:58,27,912.02,852.54
5/19/2026 16:24:32,27.4,911.99,852.81
5/19/2026 16:25:06,27.5,912.03,852.45
5/19/2026 16:25:42,27.1,912.01,852.63
5/19/2026 16:26:16,26.7,912,852.72
5/19/2026 16:26:52,26.5,911.99,852.81
5/19/2026 16:27:26,26.2,911.95,853.17
5/19/2026 16:27:59,26.1,911.99,852.81
5/19/2026 16:28:33,26,912.01,852.63
5/19/2026 16:29:07,25.9,911.95,853.17
5/19/2026 16:29:41,25.8,912.02,852.54
5/19/2026 16:30:16,25.7,911.97,852.99
5/19/2026 16:30:51,25.5,911.97,852.99
5/19/2026 16:31:25,25.6,912.01,852.63
5/19/2026 16:32:03,25.4,912.02,852.54
5/19/2026 16:32:38,25.3,911.96,853.08
5/19/2026 16:33:12,25.4,911.98,852.9
5/19/2026 16:33:46,25.7,911.96,853.08
5/19/2026 16:34:19,26,912.04,852.35
5/19/2026 16:34:53,26.1,911.98,852.9
5/19/2026 16:35:28,26.3,912.03,852.45
5/19/2026 16:36:03,26.5,912.06,852.17
5/19/2026 16:36:38,26.5,912.11,851.72
5/19/2026 16:37:12,26.6,912.12,851.63
5/19/2026 16:37:46,26.9,912.02,852.54
5/19/2026 16:38:20,27.2,912.05,852.26
5/19/2026 16:38:57,27.5,912.03,852.45
5/19/2026 16:39:33,27.6,911.99,852.81
5/19/2026 16:40:08,27,912.04,852.35
5/19/2026 16:40:43,26.5,912.05,852.26
5/19/2026 16:41:17,26.3,912.02,852.54
5/19/2026 16:41:51,26,912.06,852.17
5/19/2026 16:42:26,25.8,912.07,852.08
5/19/2026 16:43:00,25.8,911.96,853.08
5/19/2026 16:43:34,25.5,912.02,852.54
5/19/2026 16:44:08,25.3,911.98,852.9
5/19/2026 16:44:42,25.2,912.06,852.17
5/19/2026 16:45:16,25.1,912,852.72
5/19/2026 16:45:53,24.9,912.05,852.26
5/19/2026 16:46:29,24.8,912.14,851.45
5/19/2026 16:47:04,24.6,912.09,851.9
5/19/2026 16:47:38,24.5,912.05,852.26
